word,kelas,panjang,definisi,clue
SALIB,benda,5,dua batang kayu yang bersilang,
JIMAT,benda,5,azimat,
HAPUS,aksi,5,diampuni,
RUDAL,benda,5,peluru kendali,
UTANG,benda,5,uang yang dipinjam dari orang lain,
NYALI,benda,5,empedu,
ALBUM,benda,5,buku yang berisi antologi,
KABUT,benda,5,awan lembap yang melayang di dekat permukaan tanah,
REKOR,benda,5,jumlah terbanyak,
ABANG,benda,5,kata sapaan istri kepada suami,
BALON,benda,5,pelacur,
GITAR,benda,5,"alat musik dengan bahan dari kayu seperti biola, berleher panjang, berdawai enam atau lebi",
SKALA,benda,5,perbandingan ukuran besarnya gambar dan sebagainya dengan keadaan yang sebenarnya,
INTEL,benda,5,intelijen,
TELUK,aksi,5,berteluk,
SIAGA,aksi,5,siap sedia,
LATIN,benda,5,"orang yang lahir atau tinggal di Amerika Latin, misalnya Brasil atau Meksiko",
BERAS,benda,5,"biji-bijian; butir-butiran (seperti jagung, kopi)",
JAMUR,benda,5,"jenis tumbuhan yang tidak berdaun dan tidak berbuah, berkembang biak dengan spora, biasany",
ARENA,benda,5,gelanggang,
NOVEL,benda,5,karangan prosa yang panjang mengandung rangkaian cerita kehidupan seseorang dengan orang d,
MITOS,benda,5,cerita tentang dewa-dewa dan pahlawan pada masa lalu yang memiliki tafsir dan makna tentan,
KUTUB,benda,5,ujung baterai,
BIKSU,benda,5,pendeta atau petapa pria (Buddha),
BUBUK,aksi,5,rebus,
BONUS,benda,5,"halaman atau artikel tambahan (pada majalah, koran)",
KAWIN,aksi,5,bersetubuh,
SURYA,benda,5,matahari,
LASER,benda,5,"pembangkit cahaya produk sains dan teknologi modern, yang dapat menghasilkan cahaya yang m",
KASUR,benda,5,"alas tidur yang terbuat dari kain atau plastik, berisi kapuk, karet busa, dan sebagainya",
BATUK,aksi,5,mengeluarkan bunyi yang keras seperti menyalak yang disebabkan oleh penyakit pada jalan pe,
TOPIK,benda,5,subjek yang dibahas dalam sebuah teks,
SEGEL,benda,5,tera; cap; meterai,
KATAK,benda,5,"binatang amfibi pemakan serangga yang hidup di air tawar atau di daratan, berkulit licin,",
SELAM,benda,5,Islam,
KUDUS,benda,5,"kabupaten di Provinsi Jawa Tengah, terkenal dengan sebutan Kota Kretek",
KAWAT,benda,5,telegram,
BOCOR,aksi,5,mengeluarkan darah,
BANCI,benda,5,cacah jiwa; perhitungan penduduk; sensus,
RADAR,benda,5,pengamatan; incaran,
CATUR,benda,5,dialog,
MASSA,benda,5,ukuran kuantitatif sifat kelembaman (inersia) benda,
BUNTU,aksi,5,"tertutup (tidak dapat terus tentang pintu, jalan, pipa, dan sebagainya); tertutup salah sa",
SULAP,benda,5,silap mata,
BUAYA,benda,5,penjahat,
KUBAH,benda,5,lengkung (atap),
POMPA,benda,5,alat atau mesin untuk memindahkan atau menaikkan cairan atau gas dengan cara mengisap dan,
LAPOR,aksi,5,beri tahu,
NINJA,benda,5,pembunuh gelap yang berpakaian serba hitam dengan muka berkedok yang melakukan aksinya sec,
JUDUL,benda,5,"kepala karangan (cerita, drama, dan sebagainya); tajuk",
JANDA,benda,5,wanita yang tidak bersuami lagi karena bercerai ataupun karena ditinggal mati suaminya,
ISLAM,benda,5,agama yang diajarkan oleh Nabi Muhammad saw. yang berpedoman pada kitab suci Al-Qur'an yan,
KEDAI,benda,5,"bangunan tempat berjualan (makanan, minuman dan sebagainya); warung",
MARET,benda,5,bulan ke-3 tarikh Masehi (31 hari),
TEROR,benda,5,"usaha menciptakan ketakutan, kengerian, dan kekejaman oleh seseorang atau golongan",
GERAK,benda,5,"dorongan (batin, perasaan, dan sebagainya)",
PEDAS,benda,5,rasa seperti rasa cabai (merica dan sebagainya),
PARUH,benda,5,"moncong atau mulut (burung, ayam, itik); cotok",
ROMAN,benda,5,rupa muka; wajah,
INDUK,benda,5,inti; pati; bibit; biang,
JOKER,benda,5,kartu dalam kartu remi yang dapat berfungsi sebagai kartu bebas (menggantikan kartu lain),
TATAP,aksi,5,menatap,
ARSIP,benda,5,tempat penyimpanan berkas (program atau data) sebagai cadangan,
JERUK,benda,5,"buah jeruk, isinya beberapa ulas, rasanya asam dan ada pula yang manis",
MACAN,benda,5,harimau (lazim digunakan di Jawa),
LAHAN,benda,5,lagu (yang baik),
ARWAH,benda,5,semangat,
OBJEK,benda,5,hal atau benda yang menjadi sasaran usaha sambilan,
OPSIR,benda,5,perwira (pangkat dalam kemiliteran),
JASAD,benda,5,bagian terbatas dari zat,
ILUSI,benda,5,sesuatu yang hanya dalam angan-angan; khayalan,
MALAS,benda,5,(ikan) betutu,
BUBAR,aksi,5,"ditiadakan (tentang perserikatan, kongsi, dan sebagainya)",
SEMUT,benda,5,sesuatu yang tidak berarti,
LEKAS,aksi,5,melekas,
KELAK,benda,5,jenis tekukur,
TURKI,benda,5,bahasa yang dituturkan di Turki,
WISKI,benda,5,minuman keras dengan alkohol berkadar tinggi,
BINGO,benda,5,permainan keberuntungan menggunakan kartu yang memiliki kotak-kotak bernomor sesuai dengan,
LABEL,benda,5,etiket; merek dagang,
CETAK,benda,5,cap (terutama yang dipakai untuk membuat buku dan sebagainya),
BIARA,benda,5,rumah (asrama) tempat para petapa (rubiah dan sebagainya),
DOSIS,benda,5,"takaran obat untuk sekali pakai (dimakan, diminum, disuntikkan, dan sebagainya) dalam jang",
STUDI,benda,5,penelitian ilmiah; kajian; telaahan,
VODKA,benda,5,minuman keras (arak) Rusia,
KOMIK,benda,5,"cerita bergambar (dalam majalah, surat kabar, atau berbentuk buku) yang umumnya mudah dice",
TOKOH,benda,5,tipu; kecoh,
ANTIK,benda,5,"batu kecil seberat sekitar 0,5 kg yang diikat pada jaring sebagai pemberat",
HUMOR,benda,5,sesuatu yang lucu,
KAPAK,benda,5,kepak; sayap,
KARAN,benda,5,pertumbuhan tulang yang tidak normal pada vagina,
CAKAR,benda,5,penggaruk; kukur,
GAGAK,benda,5,"burung yang berbulu hitam, bentuk badannya besar, pemakan bangkai, dan suaranya keras",
SABUN,benda,5,"bahan yang dapat berbuih, digunakan untuk mandi, mencuci pakaian, piring, dan sebagainya,",
PANDA,benda,5,"mamalia mirip beruang dengan warna khas hitam pada mata, telinga, lengan, dan kaki serta p",
ORBIT,benda,5,jalan yang dilalui elektron ketika bergerak mengelilingi inti atom,
PIATU,benda,5,orang yang tidak beribu-bapak,
BENIH,benda,5,keturunan; turunan; asal,
KUBUR,benda,5,tempat pemakaman jenazah; makam,
KOREK,benda,5,gerek,
ANGSA,benda,5,soang,
TOMAT,benda,5,buah tomat,
SUMUR,benda,5,"sumber air buatan, dengan cara menggali tanah; perigi",
CERIA,benda,5,perkataan tertentu (seperti mantra) yang dibacakan ketika penobatan raja,
KASET,benda,5,wadah tertutup untuk menyimpan film atau bahan yang peka cahaya,
MEREK,benda,5,kegagahan; keunggulan; kualitas,
DELTA,benda,5,nama huruf ke-4 abjad Yunani,
LETAK,benda,5,kedudukan; keadaan,
RUTIN,benda,5,prosedur yang teratur dan tidak berubah-ubah,
MAKNA,benda,5,arti,
PANEL,benda,5,potongan bahan dari jenis atau warna yang berbeda yang disisipkan pada pakaian,
SIKAT,aksi,5,rampas,
WAJIB,aksi,5,sudah semestinya; harus,
SANDI,benda,5,rahasia; kode,
SOSIS,benda,5,daging cincang yang dibumbui dikemas dalam selaput sehingga berbentuk silinder panjang,
SOSOK,benda,5,bayangan badan,
REKAM,benda,5,alur-alur bunyi (suara) pada piringan hitam,
CUKUR,aksi,5,potong (tentang rambut dan sebagainya),
OPERA,benda,5,bentuk drama panggung yang seluruhnya atau sebagian dinyanyikan dengan iringan orkes atau,Drama nyanyian panggung
WUJUD,benda,5,adanya sesuatu,Rupa yang nyata
TUPAI,benda,5,"mamalia bermoncong panjang dan runcing, tubuhnya ramping dengan ekor yang panjang dan lemb",Pemanjat berekor lebat
PASTA,benda,5,zat perekat yang lengket,Bahan rekat kental
BUSUR,benda,5,hak milik atas tanah perkebunan kopi (di Jawa Timur),Senjata pelontar panah
KARGO,benda,5,"muatan barang yang diangkut dengan kapal laut, pesawat udara, atau pengangkut lain",Muatan alat angkut
LEMON,benda,5,jenis limau,Buah asam kuning
LOMBA,benda,5,"adu kecepatan (berlari, berenang, dan sebagainya)",Adu cepat berhadiah
FIKSI,benda,5,"cerita rekaan (roman, novel, dan sebagainya)",Kisah bukan nyata
POLIS,benda,5,surat perjanjian antara orang yang ikut asuransi dan perusahaan asuransi,Bukti ikut asuransi
PIPIS,aksi,5,kencing,Buang air kecil
TIRAI,benda,5,kain pemisah ruangan (yang tergantung),Kain penutup jendela
ASYIK,benda,5,orang yang menetapkan renungan dan pandangan rohaninya kepada Allah Swt. karena didorong o,Sedang seru-serunya
DONAT,benda,5,"penganan, dibuat dari tepung terigu, mentega, gula, dan sebagainya berbentuk bundaran yang",Kue bolong tengah
KLAIM,benda,5,pernyataan tentang suatu fakta atau kebenaran sesuatu,Tuntutan ganti rugi
BENUA,benda,5,negeri; kerajaan,Daratan sangat luas
REUNI,benda,5,"pertemuan kembali (bekas teman sekolah, kawan seperjuangan, dan sebagainya) setelah berpis",Kumpul teman lama
TURIS,aksi,5,menuris,
UDANG,benda,5,"krustasea yang memiliki panjang mencapai 25 cm untuk beberapa jenis (biasanya 2 cm), memil",Krustasea bengkok punggung
AKSEN,benda,5,tekanan,Gaya bicara daerah
BALAP,benda,5,pacuan,Adu kecepatan kendaraan
KADAL,benda,5,"binatang kecil melata berkaki empat dan berekor, tubuhnya bersisik berkilat, berwarna hija",Reptil kecil melata
EMBER,benda,5,"tempat air berbentuk silinder (terbuat dari plastik, seng, dan sebagainya) dipakai untuk m",Wadah air bergagang
PANEN,aksi,5,beroleh keuntungan atau rezeki (dengan mudah),Untung besar mendadak
TUSUK,aksi,5,teknik jahit; jahitan,Tancapkan benda tajam
SERUM,benda,5,serangan umum,Cairan perawatan kulit
LAPIS,benda,5,susun; bagian,Susunan kue bertingkat
ROMPI,benda,5,baju luar yang tidak berlengan,Jaket tanpa lengan
SENAT,benda,5,dewan pengajar di perguruan tinggi,Dewan wakil terpilih
SIPIR,benda,5,penjaga penjara,Penjaga sel tahanan
PELUK,benda,5,depa (untuk ukuran besar),Rangkul penuh sayang
EMANG,benda,5,paman,
PAHIT,benda,5,minuman keras; jenewer,Rasa lawan manis
BAKER,benda,5,nyeri kepala sebelah; migrain,
BILIK,benda,5,ruangan kecil yang tersekat; kamar,Ruang kecil tersekat
DAMAR,benda,5,kemiri,Getah pohon untuk obor
POKER,benda,5,permainan kartu sejenis judi,Judi kartu taruhan
PIJAT,aksi,5,urut; pijit,Urut badan pegal
GIGIT,aksi,5,jepit dengan gigi,Serang pakai taring
ATLET,benda,5,"olahragawan, terutama yang mengikuti perlombaan atau pertandingan (kekuatan, ketangkasan,",Olahragawan penuh prestasi
AMBER,benda,5,barang harum berasal dari perut ikan laut atau dari sebangsa damar,Batu fosil kekuningan
TUKAR,aksi,5,bertukar; berganti,Ganti dengan lain
SELAI,benda,5,bubur dari buah-buahan yang dimasak dengan gula sampai kental (biasanya dioleskan pada rot,Olesan manis roti
ALIAS,benda,5,nama samaran,Julukan bukan asli
KILAT,benda,5,yang sangat cepat,Cahaya petir menyambar
SUTRA,benda,5,benang halus dan lembut yang berasal dari kepompong ulat sutra,Kain halus dari ulat
CABUT,aksi,5,mencabut,Tarik keluar akar
BARON,benda,5,gelar bangsawan di Eropa,Gelar ningrat Eropa
DINAS,aksi,5,"bertugas, bekerja (dalam jawatan pemerintah)",Bertugas kantor pemerintah
PAMER,aksi,5,menunjukkan (mendemonstrasikan) sesuatu yang dimiliki kepada orang lain dengan maksud memp,Unjuk barang mewah
TETES,benda,5,benda cair (air dan sebagainya) yang jatuh menitik karena berat; titik,Setitik cairan jatuh
HENTI,benda,5,keadaan tanpa gerak; halangan; jeda,Tanda tak bergerak lagi
USKUP,benda,5,"rohaniwan yang sudah mendapat sakramen tahbisan ketiga, satu tingkat di atas imam, memilik",Pemimpin gereja tinggi
LOKER,benda,5,"lemari yang dilengkapi dengan kunci, biasanya untuk keperluan penyimpanan perseorangan",Lemari kunci pribadi
OMBAK,benda,5,gerakan air laut yang turun-naik atau bergulung-gulung,Gulungan air laut
RISET,benda,5,"penyelidikan (penelitian) suatu masalah secara bersistem, kritis, dan ilmiah untuk meningk",Penelitian ilmiah mendalam
TINTA,benda,5,"barang cair yang berwarna (hitam, merah, dan sebagainya) untuk menulis; dawat; mangsi",Cairan pena hitam
MEKAR,aksi,5,(mulai) timbul dan berkembang,Bunga mulai berkembang
GESER,aksi,5,tanpa diangkat,Pindah tanpa mengangkat
BALAI,benda,5,pekan,Gedung pertemuan warga
MUTAN,benda,5,makhluk hidup yang mengalami mutasi,Makhluk berubah genetik
NYALA,benda,5,cahaya yang keluar dari api (sesuatu yang terbakar),Kobaran api membakar
TUMOR,benda,5,bengkak sebagai akibat dari radang; tumbuh ganda,Benjolan akibat radang
SORAK,benda,5,suara teriak dan pekik (tanda gembira atau senang),Teriakan penuh semangat
DUKUN,benda,5,pemimpin upacara agama Hindu Tengger; pandita; sulinggih,Ahli mantra tradisional
IKLIM,benda,5,suasana; keadaan,Pola cuaca wilayah
LACAK,benda,5,permainan yang menggunakan batu domino,Mencari jejak hilang
KUMIS,benda,5,"bulu (rambut) yang tumbuh di atas bibir atas, biasanya hanya terdapat pada laki-laki; misa",Rambut di atas bibir
MISIL,benda,5,"benda (seperti batu, peluru, roket) yang dapat dilemparkan, dijatuhkan, didorong, ditembak",Roket kendali jarak jauh
TABIB,benda,5,dokter,Dokter pengobatan tradisional
SALON,benda,5,tempat pengeras suara (pada radio dan sebagainya),Tempat potong rambut
LIANG,benda,5,lubang kecil,Lubang sempit sarang
BUBUR,benda,5,barang yang rupanya sebagai bubur,Makanan lembek hangat
TEMPO,benda,5,kesempatan,Kecepatan irama lagu
KAPPA,benda,5,kapa,
PASAL,benda,5,sebab; lantaran,Ayat dalam undang-undang
MINAT,benda,5,kecenderungan hati yang tinggi terhadap sesuatu; gairah; keinginan,Ketertarikan pada sesuatu
VENUS,benda,5,"dewi cinta dan kecantikan, lambang daya cipta yang menopang segala kehidupan bagi bangsa R",
KOMET,benda,5,"benda angkasa yang beredar mengelilingi matahari, bercahaya seperti bintang, bagian tengah",Bintang berekor angkasa
BELAH,benda,5,sisi; pihak,Salah satu sisi
ALIBI,benda,5,bukti bahwa seseorang ada di tempat lain ketika peristiwa pidana terjadi (tidak berada di,Bukti tak di TKP
SALEM,benda,5,salmon,Ikan pink berlemak
MOGOK,aksi,5,tidak mau bekerja (berbuat) sebagaimana biasanya (tentang orang),Protes berhenti bekerja
KASIM,benda,5,laki-laki yang telah dikebiri; orang kasim,
KURIR,benda,5,utusan yang menyampaikan sesuatu yang penting dengan cepat,Pengantar paket cepat
SADIS,benda,5,orang yang sadis,Kejam tanpa ampun
TENIS,benda,5,permainan yang menggunakan bola (sebesar kepalan) sebagai benda yang dipukul dan raket seb,Olahraga raket bola kecil
DUNGU,benda,5,tungku peleburan timah dan tembaga,Bodoh tidak paham
BURUH,benda,5,orang yang bekerja untuk orang lain dengan mendapat upah; pekerja,Pekerja pabrik upahan
TERAS,benda,5,bagian kayu yang keras; inti kayu,Ruang depan rumah terbuka
WADAH,benda,5,tempat berhimpun; perhimpunan,Tempat menampung sesuatu
IDEAL,benda,5,subhimpunan gelanggang yang terdiri atas hasil kali unsur dalam subhimpunan dengan tiap un,Kondisi paling sempurna
KOMPI,benda,5,"bagian dari batalion, terdiri atas 150�200 orang, dipimpin oleh seorang berpangkat kapten",Satuan pasukan tentara
CAPAI,aksi,5,raih,Berhasil sampai tujuan
SEMAK,benda,5,seemak; seibu,Rimbunan tanaman liar
TELER,aksi,5,"berkicau terus-menerus dalam jangka waktu tertentu, biasanya disertai dengan menggeleng-ge",Mabuk pusing sempoyongan
ZOMBI,benda,5,mayat hidup,Mayat berjalan mengerikan
SERAM,benda,5,"pulau besar yang terletak di Maluku Tengah, Provinsi Maluku",Bikin bulu kuduk berdiri
BIDIK,aksi,5,arahkan (pistol dan sebagainya) ke sasaran; incar,Arahkan ke sasaran tepat
POPOK,aksi,5,memopok,Pembungkus bokong bayi
ANTON,benda,5,topeng yang bentuknya menyeramkan,
SEKOP,benda,5,gambar daun hitam di kartu remi,Alat menggali tanah
HOROR,benda,5,sesuatu yang menimbulkan perasaan ngeri atau takut yang amat sangat,Genre film menakutkan
GARPU,benda,5,"sendok yang bentuk ujungnya seperti jari-jari tangan, runcing, dan tajam untuk mencocok da",Alat makan bercabang
IMPAS,aksi,5,"sama besar pendapatan dengan modal, tanpa laba; pulang pokok",Untung rugi nol
KARMA,benda,5,hukum sebab-akibat,Balasan atas perbuatan
INDRA,benda,5,raja,Alat perasa tubuh
EDISI,benda,5,bentuk buku yang diterbitkan,Versi terbitan tertentu
GULAT,benda,5,olahraga bela diri dengan cara merangkul dan menjatuhkan lawan atau mengimpitnya,Rangkul jatuhkan lawan
RAWAT,aksi,5,pelihara; urus; jaga,Jaga dan pelihara
BASIS,benda,5,asas; dasar,Fondasi dasar utama
IRAMA,benda,5,ukuran waktu atau tempo,Ketukan musik teratur
START,aksi,5,memulai (melakukan sesuatu),Aba-aba mulai lomba
BALET,benda,5,"tari yang melukiskan suatu kisah (drama), boleh ditarikan oleh seseorang atau oleh kelompo",Tari ujung jari kaki
KEMAH,benda,5,"tempat tinggal darurat, biasanya berupa tenda yang ujungnya hampir menyentuh tanah dibuat",Tenda tempat menginap
UNSUR,benda,5,kelompok kecil (dari kelompok yang lebih besar),Bagian kecil pembentuk
PARIT,benda,5,ranjau darat,Selokan sempit memanjang
PANCI,benda,5,"alat masak, terbuat dari logam (aluminium, baja, dan sebagainya), bertelinga pada kedua si",Alat masak bertelinga
KOLOM,benda,5,bagian khusus yang utama dalam surat kabar atau majalah,Bagian khusus koran
TOLAK,aksi,5,sorong; dorong,Dorong menjauh sesuatu
KAFIR,benda,5,orang yang ingkar,
LUSIN,benda,5,satuan jumlah sama dengan 12 buah,Jumlah dua belas item
INJIL,benda,5,kitab suci yang diturunkan kepada Nabi Isa,
ALTAR,benda,5,meja tempat kurban misa,Meja suci ibadah
BOLOS,aksi,5,tidak masuk bekerja (sekolah dan sebagainya),Kabur dari sekolah
ENYAH,aksi,5,pergi; lari,Perintah kasar pergi
TANTE,benda,5,kata sapaan kepada wanita yang agak tua,Sapaan untuk bibi
POJOK,benda,5,"tempat yang jauh atau yang tidak mudah kelihatan (didatangi, dihubungi, dan sebagainya)",Sudut ruangan tersembunyi
CERAI,aksi,5,pisah,Putus ikatan pernikahan
LENSA,benda,5,"kaca bulat melengkung (seperti kaca pembesar, kaca potret)",Kaca cembung pembesar
ASPEK,benda,5,tanda,Sisi tinjauan suatu hal
ORDER,benda,5,pesanan,Pesanan barang belanja
METRO,benda,5,jaringan jalan kereta api di bawah tanah,Kereta bawah tanah kota
ARANG,benda,5,mulut,Sisa kayu bakar hitam
CATAT,aksi,5,tulisan sesuatu (dalam kertas dan sebagainya),Tulis agar tak lupa
SKEMA,benda,5,garis besar; denah,Garis besar rencana
LIRIK,aksi,5,melirik,Lihat sekilas menyamping
BIOLA,benda,5,"alat musik gesek, kecil, berlekuk di bagian tengahnya, bertali empat, bersuara melengking",Alat gesek empat senar
KIPAS,benda,5,"baling-baling pada pesawat (kapal, mobil, dan sebagainya)",Alat pengibas angin
REBUT,aksi,5,"rampas, ambil dengan paksa (barang orang)",Ambil paksa dari orang
MALIK,benda,5,raja,
REBUS,benda,5,permainan menebak kata yang disamarkan dalam bentuk gambar atau simbol,Masak pakai air mendidih
CITRA,benda,5,rupa; gambar; gambaran,Reputasi di mata orang
DENDA,benda,5,"hukuman yang berupa keharusan membayar dalam bentuk uang (karena melanggar aturan, undang-",Bayar karena melanggar aturan
NORMA,benda,5,"aturan, ukuran, atau kaidah yang dipakai sebagai tolok ukur untuk menilai atau memperbandi",Aturan tak tertulis
SEDIA,aksi,5,sudah; telah,Siap sebelum dibutuhkan
MURKA,aksi,5,sangat marah,Marah besar meledak
PECAT,aksi,5,memecat,Keluarkan dari pekerjaan
LOTUS,benda,5,teratai; seroja,Bunga air mengambang
TUNDA,aksi,5,menunda,
PLAZA,benda,5,alun-alun di kota,
NYERI,benda,5,pengalaman fisik dan emosional yang diakibatkan karena luka pada jaringan,
WATER,benda,5,ulat sagu; kidu,
MINUS,benda,5,jumlah yang kurang dari 0,
TITAN,benda,5,"satelit milik Saturnus dengan periode orbit 15 hari 22 jam, merupakan satelit terbesar ked",
ETIKA,benda,5,ilmu tentang apa yang baik dan apa yang buruk dan tentang hak dan kewajiban moral (akhlak),
LUBUK,benda,5,berlekuk dalam; jeluk,
ULTAH,benda,5,ulang tahun,
KODOK,benda,5,katak,
KASIR,benda,5,pemegang kas (uang); orang yang bertugas menerima dan membayarkan uang,
MODAL,benda,5,barang yang digunakan sebagai dasar atau bekal untuk bekerja (berjuang dan sebagainya),
SUGAR,aksi,5,menyugar,
BARAK,benda,5,kandang kambing,
RAHIM,benda,5,"kantong selaput dalam perut, tempat janin (bayi); peranakan; kandungan",
POKOK,benda,5,harga pembelian,
RUSUK,benda,5,tepi; pinggir,
UNION,benda,5,kesatuan; keadaan satu; perkumpulan,
SIPUT,benda,5,"binatang moluska, kulitnya berbentuk spiral, banyak macamnya, hidup di darat, di laut, dan",
BUNDA,benda,5,ibunda,
DONOR,benda,5,penderma; pemberi sumbangan,
BETON,benda,5,biji buah nangka,
JAMAL,benda,5,keelokan; keindahan,
WAFAT,aksi,5,"meninggal dunia (biasanya untuk raja, orang-orang besar ternama)",
SUBUH,benda,5,waktu antara terbit fajar dan menjelang terbit matahari; waktu subuh,
ANGUS,benda,5,"sapi yang warna kulitnya hitam, tidak berpunuk dan bertanduk, pertama kali dikembangkan di",
SENJA,benda,5,waktu (hari) setengah gelap sesudah matahari terbenam,
WARIS,benda,5,bahasa yang dituturkan suku Waris,
BALOK,benda,5,barang yang menyerupai bentuk balok,
FOSIL,benda,5,sisa tulang belulang binatang atau sisa tumbuhan zaman purba yang telah membatu dan tertan,
ILAHI,benda,5,Tuhanku,
SEMEN,benda,5,air mani; benih mani,
NAZIR,benda,5,penyampai berita duka,
ORION,benda,5,rasi bintang yang mudah terlihat karena bintang-bintangnya terletak pada ekuator langit se,
SONAR,benda,5,alat yang menggunakan gelombang suara frekuensi tinggi untuk menemukan benda dan menentuka,
METAL,benda,5,"barang tambang, biasanya berupa bahan dasar berat dan padat, mempunyai sifat tertentu, mis",
SERAT,benda,5,"sel atau jaringan serupa benang atau pita panjang, berasal dari hewan atau tumbuhan (ulat,",
ROBOH,aksi,5,"rebah; tumbang (tentang pohon, tanaman)",
NIKAH,benda,5,ikatan (akad) perkawinan yang dilakukan sesuai dengan ketentuan hukum dan ajaran agama,
TAWAR,aksi,5,menawar,
SANTO,benda,5,pria kudus,
OPIUM,benda,5,getah buah Papaver sommiferum yang belum masak yang dikeringkan (mempunyai daya memabukkan,
WASIT,benda,5,penengah; perantara (dagang dan sebagainya),
FIRMA,benda,5,perserikatan dagang yang didirikan untuk menjalankan usaha dagang bersama di bawah satu na,
LATIH,aksi,5,ajar,
TIMAH,benda,5,"logam tidak keras, digunakan sebagai campuran untuk kertas bungkus, perkakas dapur, bahan",
KADAR,benda,5,kadah,
ABSEN,aksi,5,"tidak masuk (sekolah, kerja, dan sebagainya); tidak hadir",
TANGO,benda,5,irama musik untuk mengiringi tari tango,
DEBAT,benda,5,pembahasan dan pertukaran pendapat mengenai suatu hal dengan saling memberi alasan untuk m,
DEMON,benda,5,makhluk atau roh yang jahat; hantu; setan,
TESLA,benda,5,satuan imbas-magnetik atau rapat fluks magnetik dalam sistem satuan internasional yang sam,
STRIP,benda,5,penyakit tumbuhan yang ditandai dengan gejala perubahan warna berbentuk garis panjang-panj,
TULIP,benda,5,"bunga anggota keluarga lili, berwarna cerah dengan mahkota menyerupai bola lampu, biasa be",
SEKTE,benda,5,"kelompok orang yang mempunyai kepercayaan atau pandangan agama yang sama, yang berbeda dar",
KAPAS,benda,5,isi buah kapas,
DERAS,benda,5,tiruan bunyi sampah atau pasir dituang,
SAKTI,benda,5,energi; kekuatan; spirit,
KORPS,benda,5,"himpunan orang (badan, organisasi) yang merupakan satu kesatuan",
KATUP,benda,5,alat untuk membuka atau menutup saluran sehingga fluida yang mengalir di dalamnya dapat di,
JATAH,benda,5,"jumlah atau banyaknya orang yang telah ditentukan (untuk imigrasi, pergi haji, dan sebagai",
GUBUK,benda,5,dangau,
GOSOK,aksi,5,geser; sentuh; gesek,
FRONT,benda,5,medan pertempuran,
DEKAN,benda,5,ulat pemakan pembuluh,
SKUAD,benda,5,regu; tim,
WANDA,benda,5,suku kata,
INJAK,aksi,5,"letakkan kaki (ke tanah, permukaan, dan sebagainya)",
HINDI,benda,5,"nama bahasa di India, anggota keluarga bahasa Indo-Eropa, resminya merupakan bahasa nasion",
FITUR,benda,5,"fungsi, kemampuan, atau desain khusus dari perangkat keras atau perangkat lunak",
KERAH,benda,5,rodi,
GAGAP,benda,5,"gangguan bicara (kesalahan dalam ucapan dengan mengulang-ulang bunyi, suku kata, atau kata",
PAKAR,benda,5,(orang) ahli; spesialis,
TABEL,benda,5,"daftar berisi ikhtisar sejumlah (besar) data informasi, biasanya berupa kata-kata dan bila",
WAHYU,benda,5,petunjuk dari Allah yang diturunkan hanya kepada para nabi dan rasul melalui mimpi dan seb,
BATIN,benda,5,semangat; hakikat,
AUDIO,benda,5,alat peraga yang bersifat dapat didengar (misalnya radio),
SAWAH,benda,5,tanah yang digarap dan diairi untuk tempat menanam padi,
BLUES,benda,5,jenis lagu ratapan orang Negro Amerika yang berkembang mulai tahun 1911 sebagai perintis m,
BADAK,benda,5,"binatang menyusui yang berkulit tebal, bercula satu atau dua, termasuk suku Rhinocerotidae",
SAYUR,benda,5,"masakan yang berkuah (seperti gulai, sup)",
OPINI,benda,5,pendapat; pikiran; pendirian,
GIGIH,aksi,5,gigil,
BUMBU,benda,5,"berbagai jenis hasil tanaman yang berbau harum atau sedap, seperti jahe, kunyit, lengkuas,",
RILIS,aksi,5,merilis,
PETAK,benda,5,belang pada kepala,
MENUA,benda,5,kampung halaman,
TUTUL,benda,5,main tutul,
KOCOK,aksi,5,guncang (tentang obat dalam botol dan sebagainya),
RAKIT,benda,5,kata penggolong untuk getek pasang; dua yang berpasangan,
MAMAH,benda,5,ibu,
KAPUR,benda,5,"bahan serbuk yang putih warnanya, diperoleh dari batu putih (sisa-sisa organisme laut) yan",
ARIEL,benda,5,"satelit planet Uranus yang berpermukaan paling cemerlang berupa kawah dan lembah, diduga m",
TEKAD,aksi,5,kemauan (kehendak) yang pasti; kebulatan hati; iktikad,
SAJAK,benda,5,lagak lagu,
KLISE,benda,5,tiruan; hasil meniru,
GERMO,benda,5,pemburu,
LITER,benda,5,satuan dasar ukuran isi (disingkat l),
OMEGA,benda,5,nama huruf ke-24 abjad Yunani,
TEGAR,aksi,5,menegarkan,
SALIN,aksi,5,ganti; tukar,
GALON,benda,5,botol besar yang biasa digunakan sebagai tempat untuk menyimpan air mineral isi ulang,
KETIK,benda,5,kaki cengkerik,
TELAN,aksi,5,menelan,
TOMAS,benda,5,salah satu dari kedua belas rasul Tuhan Yesus,
HEMAT,benda,5,pikiran; pendapat,
KUPON,benda,5,surat kecil tanda mendapat bunga uang,
SELIR,benda,5,gundik,
KELAM,benda,5,bilah besi untuk menguatkan sambungan balok dan sebagainya,
TUMIT,benda,5,bagian sesuatu yang rupanya atau letaknya seperti tumit,
MODUS,benda,5,cara,
PILAR,benda,5,dasar (yang pokok); induk,
DADAH,benda,5,"berbagai obat yang tersedia (sudah terkemas, siap pakai)",
HINDU,benda,5,nenek moyang (di Minangkabau),
