word,kelas,panjang,definisi,clue
GINA,benda,4,bawaan dari ladang yang dipikul atau ditenteng,Muatan bawaan dari ladang
PUJI,benda,4,(pernyataan) rasa pengakuan dan penghargaan yang tulus akan kebaikan (keunggulan) sesuatu,Kata sanjungan tulus
KILO,benda,4,kilogram,Satuan berat seribu gram
BURU,aksi,4,kejar,Kejar sang mangsa
GAUL,aksi,4,campur,Gaya bahasa kekinian
TAWA,benda,4,mantra dalam bahasa Minangkabau,Suara riang gembira
TISU,benda,4,selampai,Kertas lembut sekali pakai
HEAR,aksi,4,membalikkan padi yang sedang dijemur supaya kering merata,Membalik jemuran padi
TEMA,benda,4,"pokok pikiran; dasar cerita (yang dipercakapkan, dipakai sebagai dasar mengarang, mengguba",Pokok bahasan utama
LILA,benda,4,ungu muda,Warna keunguan lembut
KANE,benda,4,cangkring,Sejenis pohon berduri
USIR,aksi,4,mengusir,Suruh pergi paksa
FASE,benda,4,"tingkatan masa (perubahan, perkembangan, dan sebagainya)",Tahap dalam proses
GAIB,aksi,4,hilang; lenyap,Menghilang secara misterius
BABA,benda,4,tikus,Sebutan pria Tionghoa
TREK,benda,4,jalur atau jalan yang dipakai untuk arena balap,Lintasan buat balapan
LAKU,benda,4,cara menjalankan atau berbuat; perbuatan; gerak-gerik; tindakan,Barang cepat terjual
TUJU,aksi,4,menuju,Arah perjalanan akhir
TUNA,benda,4,"ikan yang hidup di laut, ukurannya mencapai panjang 140 cm, berat 60,3 kg, umur 9 tahun, h",Ikan kaleng favorit
HOKI,benda,4,peruntungan; nasib,Nasib baik mendadak
VISA,benda,4,izin (persetujuan) memasuki negara lain atau tinggal sementara di negara lain yang berwuju,Izin masuk negara
DUIT,benda,4,uang; alat pembayaran,Alat tukar sehari-hari
HERO,benda,4,sosok pahlawan dalam drama,Tokoh utama penyelamat
MERI,benda,4,anak itik,Anak bebek kecil
UNTA,benda,4,"mamalia berkuku genap, berleher panjang, punggungnya berpunuk (berpunuk satu atau dua), di",Mamalia gurun berpunuk
OLAH,aksi,4,mengolah,Proses jadi sesuatu
TAHI,benda,4,ampas makanan dari dalam perut yang keluar melalui dubur; tinja,Sisa buangan tubuh
PIPI,benda,4,sisi muka (di bawah pelipis),Sisi wajah empuk
ASMA,benda,4,nama (bagi Tuhan),Penyakit sesak napas
LOKI,benda,4,(perempuan) pelacur; loktong,Wanita penjual diri
LUSA,benda,4,hari sesudah besok; hari kedua sesudah hari ini,Dua hari lagi
ASUH,aksi,4,jaga; bimbing; pimpin,Bimbing dengan penuh kasih
UPAH,benda,4,hasil sebagai akibat (dari suatu perbuatan); risiko,Bayaran hasil bekerja
RAIH,aksi,4,beroleh,Berhasil mendapatkan sesuatu
WING,benda,4,sayap,Bagian samping gedung
LORI,benda,4,nuri,Truk pengangkut barang
MERE,benda,4,"alat untuk menangkap ikan, dibuat dari lidi daun sagu yang diikat seperti kerucut, digunak",Alat penangkap ikan
OBOR,benda,4,"pemberi penerangan, petunjuk, penuntun, dan sebagainya",Api penerangan dibawa
TING,benda,4,lentera; tanglung,Lampu lentera gantung
KADO,benda,4,"hadiah atau pemberian (untuk yang berulang tahun, menikah, melahirkan, dan sebagainya)",Bingkisan pemberian ulang tahun
BARA,benda,4,kolong rumah yang digunakan sebagai kandang ternak,Sisa kayu bakar merah
PURA,benda,4,bursa,Tempat ibadah umat Hindu
LARA,benda,4,"suku bangsa yang mendiami daerah di sebelah timur Gunung Pendering, Kalimantan, dan Sarawa",Duka yang mendalam
SUAR,benda,4,mercusuar,Cahaya penanda tepi pantai
CIRI,benda,4,tanda atau sifat suatu bentuk kebahasaan,Tanda pengenal khas
HAWA,benda,4,keinginan; nafsu,Udara terasa panas
BASI,benda,4,pinggan besar,Makanan sudah tidak segar
PAHA,benda,4,kaki bagian atas (dari lutut sampai ke pinggul),Bagian kaki atas
LOLA,benda,4,"kerang berbentuk kerucut dengan 10�12 ulir, berwarna dasar krem keputihan dengan corak ber",Reaksi lambat berpikir
OVEN,benda,4,tungku; dapur; perapian,Alat panggang otomatis
BLOG,benda,4,catatan harian atau jurnal pribadi di internet yang dapat diakses oleh siapa saja,Tulisan pribadi di web
HAMA,benda,4,benih penyakit,Perusak tanaman petani
TACO,benda,4,penganan khas Meksiko berupa panekuk jagung goreng tanpa ragi atau tortila yang diisi deng,Makanan lipat khas Meksiko
LANG,benda,4,selang,Tenggang antara dua waktu
DADU,benda,4,benda berbentuk persegi empat yang mempunyai enam permukaan; kubus,Kubus enam sisi bertitik
NADI,benda,4,pembuluh darah besar; aorta; batang nadi,Denyut pembuluh darah
GAIL,aksi,4,goyang (tentang gigi),Goyah tentang gigi
GELI,benda,4,perasaan seperti ketika dikitik-kitik (digelitik),Rasa saat dikitik-kitik
JEDA,benda,4,waktu berhenti (mengaso) sebentar; waktu beristirahat di antara dua kegiatan atau dua baba,Waktu istirahat sejenak
PACU,benda,4,benda tajam atau roda bergigi yang dipasang pada tumit sepatu (dipakai oleh penunggang kud,Dorong supaya cepat
SAPA,benda,4,perkataan untuk menegur (mengajak bercakap-cakap dan sebagainya),Tegur saat berjumpa
TERA,benda,4,rekaman cap (stempel),Cap tanda resmi
ACAR,benda,4,"makanan yang terbuat dari buah-buahan atau sayuran, diberi rempah dan diasamkan",Sayuran asam pelengkap
DURI,benda,4,bulu binatang yang kaku dan tajam,Tonjolan tajam pada tumbuhan
MISA,benda,4,sakramen ekaristi; misa kudus; misa suci,Ibadah umat Katolik
HULU,benda,4,desa; udik,Bagian awal sungai
MEMO,benda,4,memorandum,Catatan pesan singkat
MERA,benda,4,tahapan dalam upacara ngalaksa berupa pembagian bibit padi,Pembagian bibit padi
AYAT,benda,4,alamat atau tanda,Bagian dari surah
SITA,benda,4,tuntutan pengadilan,Ambil paksa oleh hukum
TALK,benda,4,bedak halus yang mengandung zat tertentu untuk menjaga kesehatan kulit; talek,Bubuk penghalus kulit
RAMA,benda,4,ayah,Orang tua laki-laki
MATE,benda,4,minuman seperti teh yang dibuat dari daun tumbuhan perdu Ilex paraguagensis yang mengandun,Minuman herbal Amerika Latin
KNOT,benda,4,satuan ukuran kecepatan gerak maju kapal dalam mil laut per jam 1.825 m,Satuan kecepatan kapal
LABA,benda,4,faedah; guna1; manfaat,Keuntungan dari usaha
DUEL,benda,4,"perkelahian antara dua orang untuk menyelesaikan persoalan (dengan pedang atau pistol, di",Perkelahian satu lawan satu
LAGA,benda,4,perkelahian (tentang binatang),Pertarungan adu binatang
BAHT,benda,4,mata uang Thailand,Mata uang Thailand
RAND,benda,4,satuan mata uang Afrika Selatan,Mata uang Afrika Selatan
BIAK,aksi,4,"tumbuh, kembang",Berkembang menjadi banyak
MANI,benda,4,"cairan kental yang menyembur dari kelamin laki-laki pada waktu ejakulasi, merupakan produk",Cairan reproduksi pria
FLAT,benda,4,"bangunan bertingkat, terbagi dalam beberapa tempat tinggal (masing-masing untuk satu kelua",Hunian bertingkat bersusun
TIUP,aksi,4,embus,Embus dengan mulut
DEMO,benda,4,demonstrasi,Aksi unjuk rasa
ADAT,aksi,4,"gotong royong membangun rumah pada suku Kur, Provinsi Maluku",Kebiasaan turun-temurun
RANI,benda,4,permaisuri,Istri seorang raja
TIAN,benda,4,perut perempuan hamil; kandungan,Kandungan ibu hamil
SYAL,benda,4,kain pembebat leher; selendang; mafela,Kain penghangat leher
PION,benda,4,bidak,Bidak terkecil catur
ARES,benda,4,inti batang pisang (yang sudah berbuah),Bagian tengah batang pisang
MACE,benda,4,bibi,Saudara perempuan orang tua
MIKA,benda,4,"mineral yang menyerupai kaca yang (secara kimiawi) kompleks, digunakan untuk isolasi listr",Mineral bening berlapis
TOTO,benda,4,totalisator,Undian taruhan angka
PAPI,benda,4,kayu papi,Panggilan sayang ayah
AURA,benda,4,"energi yang memancar dari orang, benda, dan sebagainya",Pancaran energi seseorang
PUAN,benda,4,empuan; perempuan,Sebutan hormat perempuan
GRAM,benda,4,satuan dasar ukuran berat (massa) (disingkat g),Satuan berat ringan
ALUR,benda,4,"jalan (aturan, adat) yang benar",Jalan cerita berurutan
SAKE,benda,4,"arak Jepang, dibuat dari beras yang beragi, biasanya disajikan panas-panas",Arak beras Jepang
HART,benda,4,"jenis kartu bridge dengan gambar hati (seperti daun waru), berwarna merah",Kartu bergambar hati
NAHI,benda,4,yang dilarang; larangan,Perkara yang dilarang
NOVA,benda,4,"bintang meledak, cemerlang dalam waktu yang relatif pendek",Bintang meledak terang
SILA,aksi,4,menyilakan,Asas dalam Pancasila
KLIP,benda,4,"potongan film, video, dan rekaman",Potongan rekaman video
MUMI,benda,4,mayat yang diawetkan dengan jalan pembalsaman (seperti pada orang Mesir Kuno),Jasad awetan Mesir kuno
DANE,benda,4,cairan lendir yang keluar dari mayat ketika mulai membusuk; air mayat,Cairan dari jasad membusuk
CERI,benda,4,buah ceri,Buah merah kecil manis
RANG,benda,4,orang,Sebutan bagi manusia
CAGE,benda,4,"tarian tradisional khas Awyu, dibawakan oleh laki-laki dan perempuan dengan iringan suara",Tarian adat berpasangan
BLUR,benda,4,kurang terang (tentang foto dan sebagainya),Gambar tampak kabur
PONI,benda,4,kuda kecil (kerdil),Kuda bertubuh kecil
LOGO,benda,4,bahasa pemrograman yang digunakan dalam mengajar pemrograman kepada anak-anak,Lambang identitas merek
BUSA,benda,4,"karet gembus dan empuk, biasanya untuk isi jok atau kasur",Bahan empuk isi kasur
KARI,benda,4,"sayur gulai yang diberi kunyit sehingga kuning warnanya, biasanya tidak pedas",Gulai kuning berbumbu
GUCI,benda,4,buyung yang diberi lapis berkilap,Tempayan keramik antik
STOK,benda,4,sediaan barang yang diperdagangkan,Persediaan barang dagangan
LUNG,benda,4,busur panah,Alat pelontar anak panah
KURA,benda,4,limpa,Organ dekat lambung
ARAK,aksi,4,iring; kirim,Bawa beramai-ramai
POLO,benda,4,"permainan bola (sebesar bola tenis) dengan berkuda, setiap pemainnya menggunakan pemukul b",Olahraga bola berkuda
ALIS,benda,4,bulu di dahi di atas mata; kening,Bulu di atas mata
SYOK,benda,4,renjatan,Kaget luar biasa
MINA,benda,4,ikan,Hewan air bersisik
CECE,benda,4,anak dari cucu; cicit,Keturunan setelah cucu
SKIP,benda,4,sasaran tembakan,Sasaran bidikan senapan
ADUK,aksi,4,campur; kacau; karau,Campur hingga rata
DAGU,benda,4,bagian muka di bawah mulut,Bagian wajah bawah mulut
BABU,benda,4,perempuan yang bekerja sebagai pembantu (pelayan) di rumah tangga orang; pembantu rumah ta,Pekerja rumah tangga
STIK,benda,4,"pemukul alat musik seperti drum, dan sebagainya",Alat pemukul drum
BAUT,benda,4,tukang pukul (jagoan yang dipiara tauke untuk mengawasi pekerja),Pengencang berpasangan mur
ALAS,benda,4,sarap; lapik,Lapik penahan bawah
MEGA,benda,4,awan (di langit),Gumpalan putih di langit
SARU,benda,4,cemara2,Terlihat samar kabur
TRIP,benda,4,perjalanan jauh,Bepergian jarak jauh
KALU,benda,4,gurami; kalui; kalo1,Ikan air tawar besar
KATO,benda,4,kepala adat suku Dawan di Kupang,Ketua adat di Kupang
HARU,aksi,4,kacau,Tersentuh sampai sedih
PIKE,benda,4,cita yang halus,Kain bertekstur halus
SAJI,benda,4,hidangan,Hidangan siap disantap
FERI,benda,4,"tempat mengangkut penumpang dan barang untuk menyeberangi selat, sungai, atau terusan",Kapal penyeberang selat
GEMA,benda,4,bunyi atau suara yang memantul; kumandang; gaung,Pantulan bunyi kembali
POSE,benda,4,gaya atau sikap yang ditampilkan ketika dipotret atau dilukis,Gaya di depan kamera
JELI,benda,4,"penganan berstruktur kenyal dan elastis, dibuat dari sari buah, gula, dan biasanya gelatin",Penganan kenyal elastis
LADA,benda,4,cabai,Bumbu pedas dapur
USUL,aksi,4,selidik,Ajuan saran gagasan
TUAS,benda,4,mesin sederhana untuk memperbesar gerakan yang terdiri atas objek yang berputar pada sumbu,Pengungkit beban berat
SPIN,benda,4,putaran suatu benda atas sumbunya,Gerakan berputar cepat
JAHE,benda,4,umbi jahe,Rempah penghangat tubuh
BOBO,benda,4,"tempurung kelapa yang utuh, untuk menyimpan air",Tidur bahasa anak
DANG,benda,4,kata sapaan kepada wanita yang tinggi kedudukannya (dipakai di depan nama seperti -- Merdu,Sapaan wanita terhormat
OPSI,benda,4,tindakan memilih,Pilihan yang tersedia
LOSE,benda,4,kelas yang tertinggi atau terbaik (dalam gedung bioskop dan sebagainya),Kelas terbaik bioskop
SLIP,benda,4,tergelincir; selip,Tergelincir hilang pijakan
RAUT,aksi,4,meraut,Bentuk rupa wajah
ULAT,benda,4,"larva serangga, terutama ordo Lepidoptera (kupu-kupu dan ngengat), bertubuh gilik memanjan",Larva calon kupu-kupu
SIKU,benda,4,gagang (bedil); popor,Sendi tengah tangan
KAIT,aksi,4,tarik dengan,Sangkutan berbentuk lengkung
TEMU,aksi,4,sua; jumpa,Berjumpa saling bertatap
KUPU,benda,4,kupu-kupu,Serangga bersayap warna-warni
HAIL,benda,4,penghalang; tabir,Penghalang berupa tabir
LAVA,benda,4,"bahan vulkanis, dalam keadaan cair atau semicair, yang keluar dari kepundan gunung berapi",Cairan panas gunung berapi
ETIK,benda,4,kumpulan asas atau nilai yang berkenaan dengan akhlak,Norma perilaku baik buruk
MAMI,benda,4,muncikari,Sebutan akrab untuk ibu
LIUR,benda,4,ludah cair yang meleleh (pada waktu tidur dan sebagainya); air liur,Cairan ludah di mulut
PLOT,benda,4,"alur; perjalanan cerita dari awal, tengah, dan akhir",Rangkaian jalannya cerita
EDIT,aksi,4,perbaiki naskah; sunting naskah,Perbaiki dan sunting tulisan
ESAI,benda,4,karangan prosa yang membahas suatu masalah secara sepintas lalu dari sudut pandang pribadi,Karangan opini pribadi
SUDI,aksi,4,bersedia (akan),Rela dan bersedia
TREN,benda,4,gaya mutakhir,Gaya kekinian populer
DAHI,benda,4,bagian benda sebelah depan yang dianggap sebagai dahi,Kening di atas alis
CUPU,benda,4,cepu,Wadah kecil bertutup
LATE,benda,4,kafelate,Kopi campur susu
SLOT,benda,4,posisi dalam perusahaan atau organisasi,Celah posisi kosong
ONAR,benda,4,huru-hara; gempar,Keributan bikin gempar
URAT,benda,4,akar,Pembuluh dalam tubuh
LAJU,benda,4,kecepatan (gerak),Kecepatan suatu gerak
SEGI,benda,4,aspek,Sisi suatu bidang
KIOS,benda,4,"toko kecil (tempat berjual buku, koran, dan sebagainya)",Toko kecil sederhana
AWAM,benda,4,"orang kebanyakan; orang biasa (bukan ahli, bukan rohaniawan, bukan tentara)",Orang biasa bukan ahli
REDA,aksi,4,tenang kembali; tidak menghebat lagi (hawa nafsu dan sebagainya),Menjadi tenang kembali
DARA,benda,4,merpati,Burung lambang perdamaian
AMIR,benda,4,kata sapaan kepada anak raja,Sebutan bagi putra raja
ACUH,aksi,4,peduli; mengindahkan,Menaruh rasa peduli
STEP,benda,4,kejang karena gangguan otak,Kejang mendadak tubuh
BAIT,benda,4,rumah,Satuan baris dalam puisi
MOTO,benda,4,"kalimat, frasa, atau kata yang tertera di atas sesuatu yang menggambarkan sifat atau kegun",Semboyan pedoman hidup
HAJI,benda,4,sebutan untuk orang yang sudah melakukan ziarah ke Makkah untuk menunaikan rukun Islam yan,Gelar peziarah ke Makkah
ARAM,benda,4,tangga,Undakan untuk naik turun
VILA,benda,4,rumah di luar kota (biasanya di pegunungan atau di dekat pantai) untuk peristirahatan; rum,Rumah peristirahatan di pegunungan
AMAR,benda,4,perintah; suruhan,Titah atau suruhan
DOJO,benda,4,"tempat latihan seni bela diri Jepang, seperti judo dan karate",Tempat latihan bela diri
MBAK,benda,4,kata sapaan untuk perempuan muda,Sapaan perempuan muda Jawa
EPIK,benda,4,epos,Syair kepahlawanan panjang
SIAM,aksi,4,puasa,Ibadah menahan lapar dahaga
LENG,benda,4,satuan ukuran yang beratnya setengah cupak,Satuan takaran tradisional
BAKA,benda,4,asal keturunan,Asal usul keturunan
DUPA,benda,4,"luban (kemenyan, setanggi, dan sebagainya) yang apabila dibakar asapnya berbau harum",Wewangian asap ritual
PLAN,benda,4,rencana,Rancangan yang disusun
RUAM,benda,4,bintil-bintil merah pada kulit; penyakit kulit (pada anak-anak) karena peluh,Bintil merah pada kulit
MARA,benda,4,kotamara,Bahaya yang mengancam
BULE,benda,4,orang (binatang dan sebagainya) berkulit putih,Orang asing kulit putih
TRIM,benda,4,tunggang-tungging,Terjungkir kepala di bawah
KUIS,aksi,4,kais,Lomba tanya jawab berhadiah
LARS,benda,4,sepatu yang bagian atasnya menutupi betis (hampir sampai ke lutut),Sepatu bot tinggi
NING,benda,4,tiruan bunyi lonceng kecil,Bunyi denting lonceng
ANDO,benda,4,lebah jantan,Lebah berkelamin jantan
LIAN,benda,4,"sumpah seorang suami dengan tuduhan bahwa istrinya berzina, sebaliknya istrinya juga bersu",Sumpah menuduh pasangan berzina
SUIT,benda,4,bunyi siulan; bunyi peluit,Bunyi siulan nyaring
BONE,benda,4,"pisau taji yang dilekatkan pada kaki ayam jago atau ayam jantan, digunakan untuk memenangk",Pisau taji ayam aduan
FUSI,benda,4,"gabungan; peleburan; koalisi (tentang partai, perusahaan, dan sebagainya)",Penggabungan menjadi satu
PURI,benda,4,istana; keraton,Kediaman megah raja
PLUM,benda,4,"buah berwarna merah, berbentuk bulat, daging buahnya kuning kemerahan, rasanya manis asam",Buah bulat manis asam
PUJA,benda,4,upacara penghormatan kepada dewa-dewa (berhala dan sebagainya),Penyembahan kepada dewa
KANA,benda,4,buah yang diawetkan dengan diasinkan atau dimaniskan,Buah awetan asin manis
UDIK,benda,4,desa; dusun; kampung (lawan kota),Kampung pedalaman lawan kota
ALIF,benda,4,nama huruf pertama dalam sistem hijaiah,Huruf pertama hijaiah
MIMI,benda,4,belangkas,Kepiting tapal kuda
DIVA,benda,4,penyanyi utama wanita dalam opera atau konser,Penyanyi wanita terkemuka
GAGA,benda,4,ladang padi; huma,Ladang padi kering
HARA,benda,4,"nilem yang terdapat bercak besar melintang di atas sirip perutnya, mulut melengkung ke ata",Nutrisi penting bagi tanaman
WIDE,benda,4,"alat penangkap ikan dari bambu yang dianyam jarang, caranya diletakkan di air deras",Perangkap ikan dari bambu
RIAS,aksi,4,hias,Mempercantik wajah dengan dandanan
DUET,benda,4,gubahan musik untuk dua suara (orang) atau untuk dua alat musik; nyanyian yang dilagukan b,Nyanyian oleh dua orang
ARON,benda,4,pekerja upahan di Karo,Buruh tani upahan
ISAP,aksi,4,tarik sampai masuk; hirup; sedot,Sedot masuk ke dalam
DIDI,benda,4,pantun pergaulan muda-mudi suku Iban untuk bersenang-senang,Pantun pergaulan anak muda
BAYA,benda,4,umur,Usia seseorang
DAUR,benda,4,peredaran masa atau tahun,Perputaran masa berulang
MAKI,aksi,4,"mengeluarkan kata-kata (ucapan) keji (kotor, kasar, dan sebagainya) sebagai pelampiasan ke",Ucapan kasar penuh kemarahan
LALA,benda,4,siput,Hewan bercangkang lamban
RASI,benda,4,beras dari singkong,Butiran nasi singkong
IKON,benda,4,"lukisan, gambar, gambaran pada panel kayu yang digunakan dalam kebaktian gereja Kristen Or",Gambar lambang di layar
LONE,benda,4,kata penggolong untuk buah seperti jeruk dan salak,Satuan penggolong buah
DAME,benda,4,tokoh wanita yang secara tradisional diperankan oleh laki-laki,Peran wanita dimainkan lelaki
GIZI,benda,4,zat makanan pokok yang diperlukan bagi pertumbuhan dan kesehatan badan,Zat penting pertumbuhan tubuh
EMIR,benda,4,gelar para wali negeri Turki,Gelar penguasa negeri Muslim
ANDI,benda,4,gelar kehormatan masyarakat Bugis untuk bangsawan-bangsawan Bugis,Gelar bangsawan suku Bugis
AREN,benda,4,enau,Pohon penghasil gula merah
BASA,benda,4,kebun sagu milik bersama warga masyarakat hukum adat di Seram,Lawan dari asam
ABIS,aksi,4,habis,Sudah tidak tersisa
YOGI,benda,4,petapa Hindu,Pertapa ahli meditasi
BALI,benda,4,kapak kecil bergagang pendek,Kapak kecil bergagang pendek
VOLT,benda,4,satuan tegangan listrik yang diperlukan untuk mengalirkan satu ampere arus listrik melalui,Ukuran tegangan listrik
PUAK,benda,4,partai,Kelompok atau golongan
RANA,benda,4,peperangan,Pertempuran antar pasukan
RISE,benda,4,daging mengeras karena tertusuk duri (paling sering di telapak kaki),Daging mengeras tertusuk duri
AKTA,benda,4,"surat tanda bukti berisi pernyataan (keterangan, pengakuan, keputusan, dan sebagainya) ten",Surat resmi tanda bukti
ORDE,benda,4,susunan dan urutan unsur-unsur matematika,Susunan tingkatan berurutan
TEKO,benda,4,cerek dari tembikar dan sebagainya untuk tempat air minum,Wadah menuang air minum
LELE,benda,4,"ikan air tawar yang ukurannya dapat mencapai 47 cm, tubuhnya agak silindris, tidak bersisi",Ikan air tawar berkumis
CUKA,benda,4,"cairan yang masam rasanya, dibuat dari nira dan sebagainya",Cairan masam penyedap makanan
PADI,benda,4,butir dan buah padi,Tanaman penghasil beras
LILI,benda,4,"terna hias yang tingginya 60_80 cm, berdaun memita agak tebal, berbunga seperti terompet y",Bunga hias mirip terompet
GITA,benda,4,nyanyian; lagu,Lantunan lagu merdu
OSIS,benda,4,organisasi siswa intrasekolah,Perkumpulan resmi murid sekolah
SAGE,benda,4,cerita rakyat berdasarkan cerita sejarah yang sudah ditambah imajinasi masyarakat,Legenda berdasar sejarah
BLUS,benda,4,kemeja perempuan,Atasan busana wanita
KENG,benda,4,lengking (anjing dan sebagainya),Pekik nyaring anjing
ANUS,benda,4,dubur; pelepasan,Lubang pembuangan tubuh
BEBE,benda,4,baju perempuan model Eropa; gaun; rok,Gaun wanita Eropa
RUPE,benda,4,"mata uang India, Mauritius, Nepal, Pakistan, Seychelles, dan Sri Lanka",Mata uang India
KAYO,benda,4,sapaan kepada laki-laki maupun perempuan yang lebih tua,Sapaan orang lebih tua
KANO,benda,4,"perahu panjang serta sempit, ujung haluan dan buritannya tajam (untuk memudahkan mengubah",Perahu sempit berujung tajam
TEBU,benda,4,"jenis rumput-rumputan berbatang tinggi dan beruas-ruas, air dalam batangnya manis, biasany",Tanaman bahan baku gula
RABI,benda,4,pendeta agama Yahudi,Pemuka agama Yahudi
TORO,benda,4,nama baju kurung,Sejenis baju kurung
ARUN,benda,4,cemara2,Pohon sejenis cemara
AJAL,benda,4,batas waktu tertentu berlakunya sesuatu,Saat kematian tiba
OPAL,benda,4,batu mulia yang terdapat dalam berbagai macam warna dari yang tembus pandang hingga kedap,Batu permata beragam warna
NEON,benda,4,lampu listrik berbentuk tabung yang berisi gas neon,Lampu tabung terang
UKUR,benda,4,sukat; pengukur; ukuran,Menakar panjang benda
UBIN,benda,4,nama kartu besar,Penutup lantai keramik
JOKI,benda,4,penunggang kuda pacuan,Penunggang kuda balap
KAIL,benda,4,"sekerat kawat yang ujungnya berkait dan tajam, digunakan untuk menangkap ikan; pancing",Pengait penangkap ikan
AMIT,benda,4,izin permisi (untuk pergi atau lewat),Mohon diri permisi
MOSI,benda,4,"keputusan rapat, misalnya parlemen, yang menyatakan pendapat atau keinginan para anggota r",Pernyataan pendapat sidang
JUDO,benda,4,bela diri yang berasal dari jujitsu yang menekankan gerak cepat dan keseimbangan untuk men,Bela diri Jepang
VOLI,benda,4,bola voli,Olahraga bola net
KASI,aksi,4,beri; kasih,Memberikan kepada seseorang
BASO,benda,4,bakul yang terbuat dari anyaman pelepah batang sagu,Bola daging berkuah
DUDA,benda,4,pria yang tidak beristri karena bercerai atau ditinggal mati istrinya; balu,Lelaki tanpa istri
CEKO,aksi,4,bekerja dengan gerakan tangan yang gesit,Bekerja cekatan tangkas
HOLI,benda,4,"tumbuhan dari genus Ilex, daun dan buahnya dipakai sebagai hiasan pada pesta Natal",Tanaman hiasan Natal
ALFA,benda,4,yang pertama; permulaan,Huruf Yunani pertama
KUAS,benda,4,"minuman dari sari buah sitrun, air, dan gula",Alat mengecat dinding
JAYA,benda,4,Jakarta Raya,Gemilang dan makmur
BORA,benda,4,"angin dingin yang bertiup turun dari pegunungan, yang pada waktu mencapai dataran rendah b",Angin dingin pegunungan
NOTA,benda,4,tanda jual beli secara kontan,Bukti transaksi belanja
BROS,benda,4,"perhiasan terbuat dari emas, perak, dan sebagainya, bermata intan (berlian, mutiara, dan s",Perhiasan peniti berhias
ULUR,aksi,4,"mulur, julur",Memanjangkan tali perlahan
BIAS,benda,4,anggota grup idola yang difavoritkan,Pembelokan arah cahaya
AYAN,benda,4,epilepsi,Penyakit kejang mendadak
GAZA,benda,4,satuan ukuran panjang sekitar 33 inci,Satuan panjang kuno
WATT,benda,4,satuan tenaga listrik yang diperlukan arus dari satu ampere dan tegangan satu volt,Satuan daya listrik
KALE,benda,4,"sayuran dari kelompok kubis, berdaun lebar menyerupai selada, tepi daun bergelombang dan m",Sayuran hijau sejenis kubis
RAFE,benda,4,garis hubung suatu struktur yang simetris,Garis sambung simetris tubuh
NAMI,benda,4,embun yang menempel pada rumput,Titik embun rumput
LAOS,benda,4,lengkuas,Rimpang bumbu dapur
REMI,benda,4,"permainan kartu untuk dua orang atau lebih, masing-masing berusaha menang dengan mengumpul",Permainan kartu berkelompok
ALTO,benda,4,orang (penyanyi) bersuara antara sopran dan tenor,Suara rendah penyanyi
TREM,benda,4,"kereta yang dijalankan oleh tenaga listrik atau lokomotif kecil, biasanya digunakan sebaga",Kereta listrik kota
MALA,benda,4,penyakit,Petaka atau penyakit
KUBU,benda,4,sekelompok pendukung atau penggembira,Kelompok golongan pendukung
DARO,benda,4,bagian dari rangkaian upacara kematian orang Dayak Ot Danum,Upacara kematian adat Dayak
MOLE,benda,4,tembakau yang biasa diisap sebagai rokok,Lintingan tembakau rokok
NINI,benda,4,nenek,Sebutan untuk nenek
TRIO,benda,4,tiga serangkai pemain (penyanyi dan sebagainya),Kelompok tiga orang
SIRI,benda,4,keadaan tertimpa malu atau terhina dalam masyarakat Bugis dan Makassar,Rasa malu terhina
GONI,benda,4,karung (dari serat goni),Karung serat kasar
KIAN,benda,4,sebegitu; sebanyak itu (ini),Semakin bertambah banyak
KUAH,benda,4,"air gulai (sayur, daging, dan sebagainya), biasa dimakan bersama dengan nasi",Cairan berbumbu masakan
ABDI,benda,4,budak tebusan,Pelayan setia tuan
LINI,benda,4,garis,Garis atau barisan
SPAM,benda,4,"surat yang dikirim tanpa diminta melalui internet, biasanya berisi iklan",Surat sampah internet
PUMA,benda,4,"kucing berukuran besar, rambutnya berwarna cokelat kemerahan, tenggorokan dan dadanya berw",Kucing besar liar
BINA,aksi,4,"bangun sesuatu (negara, orang, dan sebagainya) supaya lebih baik",Mendirikan dan mengembangkan
GIRI,benda,4,gunung,Puncak gunung tinggi
CANE,benda,4,"perlengkapan upacara adat yang terdiri atas sirih, pinang, tembakau, dan sebagainya, dihia",Wadah sirih upacara
SWAP,benda,4,pertukaran barang dengan lainnya; barter,Barter tukar barang
SETI,benda,4,kain sutra; antelas,Jenis kain sutra
TSAR,benda,4,gelar bagi kaisar Rusia (sebelum Revolusi 1917),Gelar kaisar Rusia
MONO,benda,4,"isyarat yang disalurkan melalui saluran tunggal, biasa digunakan dalam sistem pemancar rad",Audio saluran tunggal
NONE,benda,4,nona,Panggilan gadis muda
JALA,benda,4,net,Alat penangkap ikan
BODI,benda,4,bentuk tubuh; perawakan,Bentuk tubuh seseorang
BOKS,benda,4,kotak; ruang kecil yang menyerupai kotak,Kotak atau ruang kecil
GALA,benda,4,damar,Sejenis getah damar
GORE,benda,4,"lajur, panel vertikal pada rok, umumnya bagian bawah lebih lebar daripada bagian atas, men",Panel kain pada rok
KILI,benda,4,kelim (jahitan),Jahitan pada tepi kain
TEKI,benda,4,"rumput semu menahun, tinggi mencapai 20 cm, tumbuh berkumpul dengan rimpang pendek dan mer",Sejenis rumput liar
TOKI,aksi,4,ketuk (dalam dialek Indonesia Timur),Ketukan dalam dialek
