word,kelas,panjang,definisi,clue
RANGKA,benda,6,rancangan; rencana; skema; (dalam) kaitan (dengan); hubungan,Susunan tulang penopang tubuh
SANGKA,aksi,6,duga; kira,Dugaan tanpa bukti pasti
BANGKU,benda,6,papan dan sebagainya (biasanya panjang) berkaki untuk tempat duduk,Tempat duduk panjang
DENYUT,benda,6,"gerak turun naik (pada urat nadi, ubun-ubun, dan sebagainya)",Detak naik turun nadi
BELATI,benda,6,keluaran luar negeri (negeri asing),Pisau tajam bermata satu
PREMAN,benda,6,partikelir; swasta,Pemeras pengganggu di jalanan
BISBOL,benda,6,"olahraga dengan menggunakan bola keras kecil (sebesar bola kasti) dan pemukul, dilakukan o",Olahraga bola dengan pemukul
DEPUTI,benda,6,orang yang diangkat sebagai wakil atau pengganti dengan kuasa jabatan untuk bertindak,Wakil pejabat berkuasa
TAKTIK,benda,6,muslihat,Siasat mencapai tujuan
BANTAL,benda,6,"alas kepala, alas duduk, sandaran punggung, dan sebagainya yang dijahit seperti karung, di",Alas kepala saat tidur
BANDAR,benda,6,bandar judi,Pengelola taruhan judi
DEKADE,benda,6,masa 10 tahun; dasawarsa,Kurun sepuluh tahun
LAPTOP,benda,6,"komputer pribadi yang agak kecil, yang dapat dibawa-bawa dan dapat ditempatkan di pangkuan",Komputer jinjing bisa dilipat
PEMILU,benda,6,pemilihan umum,Pesta demokrasi lima tahunan
BATANG,benda,6,sungai,Bagian tegak pohon
AKTRIS,benda,6,"wanita yang berperan sebagai pelaku dalam pementasan cerita drama, dan sebagainya di pangg",Pemeran perempuan dalam film
PISANG,benda,6,suku di Provinsi Sumatra Barat,Buah manis berkulit kuning
HASRAT,benda,6,keinginan (harapan) yang kuat,Keinginan kuat dalam hati
DOKTOR,benda,6,gelar kesarjanaan tertinggi yang diberikan oleh perguruan tinggi untuk mahasiswa strata ti,Gelar akademik tertinggi
TANDUK,benda,6,kekuasaan,Benjolan runcing kepala hewan
KOPRAL,benda,6,"kelompok pangkat tamtama dalam ketentaraan, satu tingkat di bawah bintara satu tingkat di",Pangkat rendah tentara
BENANG,benda,6,tali halus yang dipintal dari kapas (sutra dan sebagainya) dipakai untuk menjahit atau men,Serat halus untuk menjahit
NASKAH,benda,6,rancangan,Teks asli sebuah tulisan
TUNDUK,aksi,6,takluk; menyerah kalah,Menyerah patuh dan kalah
KEMUDI,benda,6,pusar-pusar bulu (pada kuda),Setir pengarah kendaraan
BANDIT,benda,6,penjahat; pencuri,Penjahat perampok kejam
KULKAS,benda,6,lemari pendingin (tempat menyimpan makanan supaya tidak cepat busuk dan sebagainya),Lemari pendingin makanan
AKTING,benda,6,"seni berperan di atas pentas, televisi, atau film",Seni memerankan tokoh
KONDOM,benda,6,alat kontrasepsi keluarga berencana yang terbuat dari karet dan pemakaiannya dilakukan den,Alat pencegah kehamilan
PASTOR,benda,6,pendeta; padri,Pemuka agama Katolik
PROTES,benda,6,"pernyataan tidak menyetujui, menentang, menyangkal, dan sebagainya",Pernyataan menentang keras
AGENSI,benda,6,kantor agen,Kantor perantara jasa
EDITOR,benda,6,program yang berfungsi menciptakan berkas atau membuat perubahan pada berkas yang sudah ad,Penyunting naskah tulisan
KARANG,aksi,6,susun; rangkai; jalin,Gugusan batu di laut
PAYUNG,benda,6,orang yang melindungi; pelindung,Pelindung dari air hujan
TERNAK,benda,6,yang berasal dari; yang diperanakkan di,Hewan piaraan penghasil pangan
DUYUNG,benda,6,"mamalia laut yang memiliki panjang mencapai 2,4 meter serta sirip depan menyerupai dayung,",Mamalia laut menyusui
KARTEL,benda,6,persekutuan antara dua pihak atau lebih,Kongsi pengendali harga pasar
MOYANG,benda,6,"nenek (ayah, ibu, dan sebagainya); leluhur",Leluhur zaman dahulu
LANTAS,aksi,6,menyeberangi air dengan berjalan kaki,Kemudian setelah itu
VAKSIN,benda,6,"bibit penyakit (misalnya cacar) yang sudah dilemahkan, digunakan untuk vaksinasi",Suntikan pencegah penyakit
PADUKA,benda,6,sepatu; lapik kaki,Sebutan hormat untuk raja
TINDAK,benda,6,langkah,Langkah perbuatan nyata
KARBON,benda,6,batang arang yang dipakai pada lampu busur,Unsur kimia arang hitam
KOMISI,aksi,6,memeriksa suatu tempat; memeriksa suatu hal,Tim penyelidik resmi
JARING,benda,6,jebakan; perangkap,Perangkap bagi mangsa
PARFUM,benda,6,zat pewangi,Cairan pengharum tubuh
TENGOK,aksi,6,lihat; jenguk,Kunjungi orang sakit
JURNAL,benda,6,surat kabar harian,Catatan berkala terbit
KENTUT,aksi,6,berkentut,Angin dari pantat
MERTUA,benda,6,orang tua dari istri (suami),Orang tua pasangan
KOLONI,benda,6,(tanah) jajahan,Wilayah kekuasaan asing
VIOLET,benda,6,ungu lembayung,Mirip warna terong
PINTAS,aksi,6,memintas,Jalan lebih singkat
HEROIN,benda,6,bubuk kristal putih yang dihasilkan dari morfin; jenis narkotik yang amat kuat sifat menca,Narkotika bubuk putih terlarang
SILVER,benda,6,perak,Logam mulia keabuan
AMATIR,benda,6,orang yang melakukan sesuatu dengan hasil yang kurang baik,Pemula belum mahir
JASPER,benda,6,"kuarsa kristal opak, biasanya berwarna merah, hijau, cokelat, atau kuning",Batu permata buram berwarna
AMARAH,benda,6,kemarahan,Emosi memuncak panas
LOTENG,benda,6,langit-langit rumah (dari papan),Ruang di atas rumah
AMBISI,benda,6,"keinginan (hasrat, nafsu) yang besar untuk menjadi (memperoleh, mencapai) sesuatu (seperti",Hasrat meraih sukses
LEMBUR,benda,6,bagian kampung yang merupakan kesatuan,Kerja lewat jam kantor
POSTER,benda,6,plakat yang dipasang di tempat umum (berupa pengumuman atau iklan),Iklan tempel dinding
NALURI,benda,6,dorongan hati atau nafsu yang dibawa sejak lahir; pembawaan alami yang tidak disadari mend,Dorongan bawaan lahir
DAHLIA,benda,6,bunga dahlia,Bunga berkelopak banyak
LEMBAR,benda,6,lembaran,Satu halaman kertas
DISKON,benda,6,potongan harga; korting; rabat,Potongan harga belanja
PESONA,benda,6,daya tarik; daya pikat,Daya tarik memikat
MUSNAH,aksi,6,hilang,Lenyap tak bersisa
NURANI,benda,6,lubuk hati yang paling dalam,Suara hati terdalam
MANGSA,benda,6,sasaran perbuatan jahat,Korban sang predator
RANJAU,benda,6,alat peledak yang ditanam di tanah atau ditempatkan di laut,Bahan peledak tersembunyi
BUNKER,benda,6,lubang perlindungan di bawah tanah,Ruang perlindungan bawah tanah
GANDUM,benda,6,terigu (untuk membuat roti dan sebagainya),Biji-bijian bahan roti
PUTERA,benda,6,Pusat Tenaga Rakyat (organisasi yang dibentuk pemerintah Jepang di Indonesia pada 16 April,Anak laki-laki kandung
RADIUS,benda,6,jarak dari pusat ke keliling lingkaran; jari-jari (lingkaran),Jarak dari pusat
AMPLOP,benda,6,uang sogok,Uang sogokan tersembunyi
JERAMI,benda,6,serat; serabut (yang terdapat di antara isi buah nangka),Sisa batang padi kering
PENSIL,benda,6,alat tulis berupa kayu kecil bulat berisi arang keras,Alat tulis diraut
GINJAL,benda,6,"(sepasang) organ tubuh (berbentuk seperti biji kacang merah, terletak di dekat tulang bela",Organ penyaring darah
MUSISI,benda,6,musikus,Pemain alat musik
UNDANG,aksi,6,panggil,Ajak datang acara
LIMBAH,benda,6,sisa proses produksi,Sisa buangan pabrik
KALKUN,benda,6,"unggas yang bertubuh besar dan kuat, berbulu kurik, mempunyai gelambir, bertungkai panjang",Unggas besar Thanksgiving
KURSUS,benda,6,pelajaran tentang suatu pengetahuan atau keterampilan yang diberikan dalam waktu singkat,Belajar singkat berbayar
UNGGUL,aksi,6,menang,Lebih baik dari lawan
MASKER,benda,6,alat untuk menutup muka; topeng,Penutup wajah pelindung
SAMBUT,aksi,6,terima,Terima dengan senyum
NEWTON,benda,6,"satuan gaya dalam sistem SI, berlambang N",Satuan gaya dalam fisika
AMBANG,benda,6,muara,Batas pintu masuk
KERANG,benda,6,"binatang lunak yang hidup di air (laut) keluarga tiram, berinsang pipih, cangkangnya terdi",Cangkang di pantai
PASTUR,benda,6,pastor,Pemimpin ibadah gereja
GALERI,benda,6,ruangan atau gedung tempat memamerkan benda atau karya seni dan sebagainya,Ruang pamer karya seni
SIKLUS,benda,6,putaran waktu yang di dalamnya terdapat rangkaian kejadian yang berulang-ulang secara teta,Putaran berulang teratur
INVASI,benda,6,"hal berbondong-bondong memasuki suatu daerah, tempat, atau negeri",Serbuan pasukan asing
TONTON,aksi,6,menonton,Lihat tayangan hiburan
GABUNG,benda,6,ikat; berkas,Satukan jadi satu
ASUMSI,benda,6,dugaan yang diterima sebagai dasar,Dugaan tanpa bukti
PARADE,benda,6,"pawai barisan tentara, kontingen olahraga, dan sebagainya (pada upacara atau perayaan)",Pawai barisan meriah
PIKNIK,aksi,6,bepergian ke suatu tempat di luar kota untuk bersenang-senang dengan membawa bekal makanan,Jalan-jalan bawa bekal
LOGIKA,benda,6,jalan pikiran yang masuk akal,Cara berpikir rasional
SWEDIA,benda,6,bahasa yang dituturkan oleh penduduk negara Swedia.,Negeri asal furnitur IKEA
RAHMAT,benda,6,belas kasih; kerahiman,Belas kasih Tuhan
SKETSA,benda,6,lukisan cepat (hanya garis-garis besarnya),Gambar kasar cepat
DAYUNG,benda,6,olahraga air dengan menggunakan perahu,Alat pengayuh perahu
KELAPA,benda,6,buah kelapa,Buah berair santan
KAPSUL,benda,6,pembungkus kecil dari sejenis agar-agar tempat obat yang harus ditelan,Obat bungkus telan
GOYANG,aksi,6,bergerak berayun-ayun,Gerak berayun-ayun
NYAMUK,benda,6,"serangga bertubuh ramping dengan warna abu-abu gelap hingga hitam, sepasang sayap tanpa si",Serangga penghisap darah
TABRAK,aksi,6,sentuh antarmuka dua benda dari arah berlawanan secara keras; bentur,Benturan dua kendaraan
DALANG,benda,6,orang yang memainkan wayang,Pemain wayang kulit
KARATE,benda,6,cabang olahraga bela diri dengan menggunakan tangan kosong dan kaki untuk melumpuhkan lawa,Bela diri asal Jepang
BERKAH,aksi,6,mendatangkan kebaikan atau manfaat,Bawa kebaikan berlimpah
SALMON,benda,6,"ikan anadrom yang ukurannya dapat mencapai 150 cm, tubuhnya pipih memanjang, bersisik, bag",Ikan pink berenang hulu
MISTER,benda,6,tuan (kata sapaan untuk orang asing),Sapaan pria asing
BRASIL,benda,6,"negara di Amerika Selatan, ibu kotanya Brasilia",Negeri sepakbola samba karnaval
WISATA,aksi,6,piknik,Jalan-jalan liburan seru
PELUIT,benda,6,sirene,Ditiup wasit lapangan
MAMPUS,aksi,6,mati,Mati dengan kasar
MANIAK,benda,6,orang yang sangat menyukai sesuatu,Penggemar berat sesuatu
FAKTOR,benda,6,zat biologis yang memiliki efek fisiologis,Penyebab suatu hal
KARUNG,benda,6,kantong pakan yang mempunyai volume tertentu,Kantong besar goni
KUNGFU,benda,6,"seni bela diri (asal Cina), pada umumnya tanpa senjata (menyerupai pencak), mengandalkan s",Bela diri asal Tiongkok
SENTER,benda,6,pusat; tengah; sentral,Lampu genggam portabel
TABLET,benda,6,bidang papan kayu,Gawai layar sentuh besar
PELARI,benda,6,"perahu layar tradisional yang mempunyai satu tiang layar utama, lima buah layar, tiga di u",Atlet lari cepat
PERBAN,benda,6,kain pembalut (luka dan sebagainya),Pembalut penutup luka
DERING,benda,6,medang buaya,Suara ponsel berbunyi
KARTUN,benda,6,"gambar dengan penampilan yang lucu, berkaitan dengan keadaan yang sedang berlaku (terutama",Gambar animasi lucu
BANKIR,benda,6,orang yang mengusahakan bank,Pegawai tinggi perbankan
TAKHTA,benda,6,kedudukan,Kursi kekuasaan raja
SASTRA,benda,6,kesusastraan,Karya tulis bernilai seni
LELANG,benda,6,penjualan di hadapan orang banyak (dengan tawaran yang atas-mengatasi) dipimpin oleh pejab,Jual tawar tertinggi
OBSESI,benda,6,ide atau perasaan yang sangat merasuki pikiran,Pikiran yang terus menghantui
PIDANA,benda,6,"kejahatan (tentang pembunuhan, perampokan, korupsi, dan sebagainya); kriminal",Kejahatan hukum berat
DIALOG,benda,6,"percakapan (dalam sandiwara, cerita, dan sebagainya)",Obrolan dua tokoh cerita
WORTEL,benda,6,"tanaman sayuran berakar pasak berdaging, berwarna kuning jingga, kaya akan zat gula, vitam",Sayur oranye kesukaan kelinci
LENGAH,aksi,6,bermalas-malas,Kurang waspada sesaat
SERASA,benda,6,sirih,Seakan-akan begitu adanya
PERSIA,benda,6,bahasa resmi Iran,Jenis kucing berbulu tebal
KERBAU,benda,6,orang bodoh,Hewan pembajak sawah
KOMPAS,benda,6,pedoman arah,Penunjuk arah mata angin
PASKAH,benda,6,hari raya peringatan wafat dan kebangkitan Isa Almasih,Perayaan kebangkitan Kristus
LONCAT,aksi,6,lompat,Gerakan kaki melayang
SELANG,aksi,6,pinjam,Pipa lentur penyalur air
AURORA,benda,6,"gejala berupa cahaya di langit yang berbentuk berkas, pita, atau tirai, biasanya berwarna",Cahaya warna-warni kutub
HORMON,benda,6,zat yang dibentuk oleh bagian tubuh tertentu (misalnya kelenjar gondok) dalam jumlah kecil,Zat pengatur tubuh alami
RILEKS,aksi,6,bersenang-senang,Santai tanpa beban pikiran
YAKUZA,benda,6,sindikat kejahatan terorganisasi di Jepang,Sindikat kejahatan asal Jepang
CERUTU,benda,6,rokok yang dibuat dari gulungan daun tembakau kering; serutu; lisong,Rokok gulung tebal
WASIAT,benda,6,pusaka,Pesan terakhir sebelum wafat
PANAMA,benda,6,"negara yang terletak di Amerika Tengah, beribu kota Panama",Terusan kapal antar samudra
SUNDAL,benda,6,perempuan jalang; pelacur,Wanita penjaja seks
BALKON,benda,6,sebangsa langkan atau serambi atas,Serambi lantai atas
KRIKET,benda,6,"olahraga luar ruangan, dimainkan oleh dua tim yang masing-masing terdiri atas 11 orang, me",Olahraga mirip bisbol Inggris
LAMBAN,benda,6,ujung kain yang dilipat berbentuk zig-zag dan dililitkan sehingga lipatannya berada di bag,Gerak tak secepat biasa
CAMBUK,benda,6,gerakan kaki pada renang,Alat pemukul dari tali
DEALER,benda,6,pedagang penyalur,Penyalur resmi kendaraan
ANJALI,benda,6,bentuk penghormatan berupa merangkapkan atau mengepalkan kedua telapak tangan di depan dad,Sembah kedua telapak tangan
AGENDA,benda,6,acara (yang akan dibicarakan dalam rapat),Daftar acara rapat
KANTIN,benda,6,"ruang tempat menjual minuman dan makanan (di sekolah, di kantor, di asrama, dan sebagainya",Kedai makan sekolah
SPERMA,benda,6,mani,Sel benih laki-laki
JEMPOL,benda,6,ibu jari (tangan dan kaki),Jari tanda acungan bagus
PERSIK,benda,6,"tanaman jenis mawar, bercabang banyak, berbunga merah jambu, buahnya berdaging tebal, berb",Buah manis berbulu halus
ADOPSI,benda,6,pemungutan,Mengangkat anak orang lain
PESIAR,aksi,6,berkeliling kota dan sebagainya dengan kendaraan; berjalan-jalan; bertamasya; pelesir,Berjalan-jalan sambil bersenang-senang
PUTING,benda,6,kelentit,Ujung menonjol buah dada
SAMPUL,benda,6,lembaran kertas paling luar di depan dan belakang buku,Pembungkus terluar sebuah buku
ANTENA,benda,6,kawat atau seperangkat sistem kawat untuk memancarkan atau menangkap isyarat gelombang rad,Kawat penangkap sinyal siaran
BORDIL,benda,6,rumah pelacuran; cakela,Rumah tempat pelacuran
RANSEL,benda,6,"tas besar, biasanya terbuat dari kain terpal, yang disandang atau digendong di punggung",Tas gendong di punggung
TUMPAH,aksi,6,"tercurah keluar dari tempatnya (tentang barang cair, barang yang berderai-derai, dan sebag",Cairan tercurah keluar wadah
SIRENE,benda,6,alat untuk menghasilkan bunyi yang mendengung keras (sebagai tanda bahaya dan sebagainya),Alat bunyi tanda bahaya
NAFKAH,benda,6,bekal hidup sehari-hari; rezeki,Bekal penghidupan sehari-hari
SENSEI,benda,6,orang yang mengajar; guru; dosen,Sebutan guru Jepang
SILANG,benda,6,salib,Tanda berbentuk huruf X
KOMEDI,benda,6,sandiwara ringan yang penuh dengan kelucuan meskipun kadang-kadang kelucuan itu bersifat m,Pertunjukan lucu menghibur penonton
RAHANG,benda,6,"kedua bagian tulang, atas dan bawah, dalam rongga mulut tempat gigi tumbuh",Tulang penopang gigi mulut
TIMBUL,benda,6,keluih,Muncul ke permukaan air
FIRAUN,benda,6,gelar untuk raja-raja Mesir Kuno,Penguasa Mesir zaman purba
UNGGUN,benda,6,api yang menyala pada tumpukan kayu,Api tumpukan kayu bakar
GUNTUR,benda,6,suara menggelegar di udara (disebabkan oleh halilintar); guruh,Suara menggelegar saat petir
SYUKUR,benda,6,rasa terima kasih kepada Allah,Ungkapan terima kasih Tuhan
MUSANG,benda,6,"mamalia karnivor bermoncong panjang, bertungkai pendek, rambut berwarna abu-abu sampai abu",Pencuri ayam malam hari
ANALIS,benda,6,orang yang menganalisis atau melakukan analisis,Ahli menelaah suatu masalah
MUTASI,benda,6,perubahan yang terjadi mendadak dalam kromosom,Perubahan mendadak pada gen
SAKURA,benda,6,bunga berwarna putih atau merah jambu yang mekar pada permulaan musim panas di Jepang,Bunga khas negeri Jepang
KURUNG,benda,6,lingkung; lingkar,Tanda pengapit dalam kalimat
PUDING,benda,6,"penganan yang dibuat dari tepung (agar-agar, terigu, maizena, dan sebagainya)",Hidangan penutup manis lembut
GORILA,benda,6,"primata terbesar yang berasal dari Afrika, tidak memiliki ekor, berkulit hitam, bermoncong",Kera besar dari Afrika
GURITA,benda,6,"kain pembalut dada atau perut yang memiliki tali-tali pengikat atau perekat, biasanya digu",Hewan laut berlengan delapan
SUNTIK,aksi,6,menyuntik,Memasukkan obat lewat jarum
GULUNG,benda,6,benda yang berlembar-lembar atau berutas-utas yang dilipat menjadi berbentuk bulat,Lilitan berbentuk bulat
BUSANA,benda,6,pakaian; baju,Pakaian yang dikenakan
TEPUNG,benda,6,serbuk yang lumat; bubukan,Serbuk halus bahan kue
SERIAL,benda,6,seri2,Tayangan berepisode bersambung
ASMARA,benda,6,perasaan senang kepada lain jenis (kelamin); (rasa) cinta,Rasa cinta antar kekasih
PIMPIN,aksi,6,memimpin,Mengepalai sebuah kelompok
GRAFIK,benda,6,"penyajian informasi dalam bentuk gambar, bukan dalam bentuk teks",Penyajian data berupa gambar
KUNYUK,benda,6,kera kecil; monyet,Monyet kecil nan lincah
MORFIN,benda,6,zat yang diekstraksi dari opium dengan proses maserasi opium dalam air kemudian diendapkan,Pereda nyeri dari opium
KEPING,benda,6,pecahan; sobekan; tembereng; bagian kecil-kecil,Potongan kecil dan tipis
SEKRUP,benda,6,"pasak (paku besi) dan sebagainya yang berulir (dimasukkan pada kayu, besi, dan sebagainya",Paku berulir untuk kayu
ARLOJI,benda,6,"jam kecil, biasa dipakai pada pergelangan tangan atau ditaruh dalam saku",Jam kecil pergelangan tangan
TEMBUS,aksi,6,masuk sampai (ke luar) ke; melantas,Melintas sampai ke seberang
ORANYE,benda,6,merah kekuning-kuningan; jingga,Warna jingga cerah
VOLUME,benda,6,urutan dari suatu isu berkala,Ukuran isi ruang
SERBUK,benda,6,"barang yang lumat atau berbutir-butir halus (seperti tepung, abu, bubuk)",Bubuk butiran sangat halus
KONVOI,benda,6,iring-iringan mobil (kapal) dengan pengawalan bersenjata,Iring-iringan kendaraan berjajar
BELGIA,benda,6,"negara yang terletak di Eropa Barat, beribu kota Brussel",Negeri asal cokelat wafel
FIRMAN,benda,6,kata (perintah) Tuhan; sabda,Sabda atau perintah Tuhan
TARING,benda,6,"gigi yang runcing, yang terletak di hadapan sudut bibir; siung; saing; caling",Gigi tajam dan runcing
BIKINI,benda,6,pakaian (renang) wanita yang hanya terdiri atas celana dalam dan kutang (kain) penutup bua,Baju renang dua potong
BERSIN,aksi,6,keluar udara dengan tiba-tiba dari hidung dan mulut karena tidak tertahan (seperti waktu t,Semburan udara dari hidung
KOSMOS,benda,6,jagat raya; alam semesta,Alam semesta yang luas
SANDAL,benda,6,"alas kaki yang dibuat dari kulit, karet, dan sebagainya; terompah",Alas kaki terbuka sederhana
PULPEN,benda,6,pena yang dapat diisi tinta,Pena berisi tinta
JERUJI,benda,6,"kayu atau besi yang dipasang berdiri dan berjarak (pada jendela, pintu, dan sebagainya) se",Batang besi pada penjara
TENGIK,benda,6,kayu tengik,Bau busuk minyak basi
POTRET,benda,6,gambar yang dibuat dengan kamera; foto,Gambar hasil bidikan kamera
KALORI,benda,6,energi yang didapat dari makanan atau minuman,Satuan energi makanan
SEREAL,benda,6,bahan makanan siap saji yang biasanya terbuat dari biji-bijian seperti gandum atau jagung,Makanan sarapan dari gandum
CADANG,benda,6,hadiah perkawinan dari orang tua mempelai laki-laki,Simpanan untuk berjaga-jaga
SATPAM,benda,6,satuan pengaman; satuan (orang) yang bertugas menjaga keamanan dan ketertiban umum di ling,Penjaga keamanan gedung
HANGUS,aksi,6,batal,Gosong terbakar habis
ONGKOS,benda,6,biaya,Biaya yang dikeluarkan
ANGKUH,benda,6,rupa,Sombong dan tinggi hati
BAHUKU,benda,6,retribusi yang harus dibayar karena mengambil hasil tanah milik orang lain (di Halmahera),Pungutan atas hasil tanah
STIKER,benda,6,lembaran kecil kertas atau plastik yang ditempelkan; etiket,Kertas tempel berperekat
ARTERI,benda,6,tempat penyaluran transportasi atau komunikasi yang utama,Pembuluh darah utama
SEKOCI,benda,6,perahu kecil atau kapal api kecil,Perahu kecil penyelamat
MARINA,benda,6,"pelabuhan khusus yang disediakan untuk kapal pesiar, dilengkapi dengan prasarana yang dibu",Pelabuhan khusus kapal pesiar
ZAITUN,benda,6,buah zaitun,Buah penghasil minyak
KINCIR,benda,6,jentera pemintal (penggulung); rahat,Roda berputar ditiup angin
HALUAN,benda,6,arah; tujuan,Arah tujuan sebuah perjalanan
HELIUM,benda,6,"gas lamban yang terdapat dalam udara, gas bumi, dan mineral radioaktif; unsur dengan nomor",Gas ringan pengisi balon
BROKER,benda,6,pedagang perantara yang menghubungkan pedagang satu dengan yang lain dalam hal jual beli a,Perantara jual beli
WARUNG,benda,6,"tempat menjual makanan, minuman, kelontong, dan sebagainya; kedai; lepau",Kedai kecil penjual makanan
PLASMA,benda,6,"barang cair tidak berwarna yang menjadi bagian darah, dalam keadaan normal volumenya kira-",Cairan bening dalam darah
KOMPOR,benda,6,"perapian untuk memasak yang menggunakan minyak tanah, gas, atau listrik sebagai bahan baka",Perapian untuk memasak
LEGIUN,benda,6,pasukan bala tentara terdiri atas 5.000�6.000 personel,Pasukan tentara berjumlah ribuan
DERITA,benda,6,"sesuatu yang menyusahkan, ditanggung dalam hati (seperti kesengsaraan, penyakit)",Kesengsaraan yang ditanggung hati
SULUNG,benda,6,pemimpin barung utama,Anak tertua dalam keluarga
BENTAR,aksi,6,jalan (berkeliling),Waktu yang amat singkat
LINTAH,benda,6,"hewan air seperti cacing, berbadan pipih bergelang-gelang, berwarna hitam atau cokelat tua",Hewan air penghisap darah
EREKSI,benda,6,proses mendirikan struktur atau objek,Proses mendirikan sebuah bangunan
MASJID,benda,6,rumah atau bangunan tempat beribadah umat Islam,Tempat ibadah umat Islam
SIMPUL,benda,6,ikatan pada tali atau benang,Ikatan pada tali
DAGANG,aksi,6,pikul,Kegiatan jual beli barang
SPRING,benda,6,"tros penahan kapal, biasanya dibuat dari kawat baja agar kapal tetap berada di posisi sand",Tali penahan posisi kapal
SUPLAI,benda,6,perbekalan; pembekalan,Pasokan barang kebutuhan
KAMBUH,aksi,6,jatuh sakit lagi (biasanya lebih parah daripada yang dahulu),Penyakit lama datang lagi
PETANG,benda,6,waktu sesudah tengah hari (kira-kira dari pukul tiga sampai matahari terbenam); sore,Sore menjelang malam
SERBET,benda,6,sepotong kain (semacam saputangan) untuk membersihkan (menyeka) tangan atau mulut sesudah,Kain pembersih tangan makan
REPTIL,benda,6,reptilia,Hewan melata berdarah dingin
MARTIR,benda,6,orang yang mati dalam memperjuangkan kebenaran agama; syahid,Orang gugur membela keyakinan
IMPLAN,benda,6,bahan atau materi yang secara buatan ditempelkan pada suatu makhluk,Bahan buatan ditanam tubuh
PENTAS,benda,6,lantai yang agak tinggi di rumah (untuk tempat tidur) atau di dapur (tempat memasak),Panggung tempat pertunjukan
KUDETA,benda,6,perebutan kekuasaan (pemerintahan) dengan paksa,Perebutan kekuasaan dengan paksa
ABORSI,benda,6,pengguguran kandungan,Pengguguran janin dalam kandungan
SIUMAN,aksi,6,"sadar (dari pingsan, lupa, melamun, termenung, dan sebagainya); ingat kembali (tentang ora",Sadar setelah pingsan
PANJAT,aksi,6,naik,Naik meniti ke atas
MANGGA,benda,6,buah mangga,Buah tropis berbiji pipih
KUMPUL,aksi,6,himpun; gabung; bawa dan satukan,Berhimpun menjadi satu
KILANG,aksi,6,giling (olah) dengan kilang,Pabrik pengolah minyak
SURVEI,benda,6,pengukuran (tanah),Pengumpulan data di lapangan
KOKPIT,benda,6,ruang terbuka di buritan tempat mengemudikan kapal (kecil),Ruang kemudi pilot pesawat
MEMPAN,aksi,6,dapat menyembuhkan penyakit (tentang obat),Ampuh dan manjur
LAMPAU,aksi,6,lalu; lewat,Waktu yang telah berlalu
RATING,benda,6,peringkat,Peringkat penilaian kualitas
PETISI,benda,6,(surat) permohonan resmi kepada pemerintah,Surat permohonan resmi rakyat
POLONG,benda,6,bunga lawang (cengkih),Kulit panjang pembungkus kacang
MONTIR,benda,6,"orang yang pekerjaannya memasang, memperbaiki, dan sebagainya mesin kendaraan bermotor, da",Ahli perbaikan mesin kendaraan
APOTEK,benda,6,toko tempat meramu dan menjual obat berdasarkan resep dokter serta memperdagangkan barang,Tempat menebus resep obat
TAMPAR,benda,6,tali,Pukulan dengan telapak tangan
SARANA,benda,6,"syarat, upaya, dan sebagainya",Alat penunjang suatu kegiatan
MENTOR,benda,6,pembimbing atau pengasuh (biasanya untuk mahasiswa),Pembimbing yang berpengalaman
ARKTIK,benda,6,Arktika,Wilayah kutub utara beku
RADANG,benda,6,penyakit kerusakan jaringan tubuh yang ditandai oleh demam dan pembengkakan (jika sudah la,Jaringan tubuh membengkak
HANTAM,aksi,6,pukul; tinju,Serangan pukulan keras
NGEBUT,aksi,6,bertindak (mengerjakan sesuatu) dengan cepat karena waktu yang suntuk,Memacu kendaraan sangat cepat
ANTING,benda,6,perhiasan telinga; anting-anting,Perhiasan tergantung di telinga
MELODI,benda,6,susunan rangkaian tiga nada atau lebih dalam musik yang terdengar berurutan secara logis s,Rangkaian nada berurutan indah
KONSUL,benda,6,konsultasi,Meminta nasihat ahli
KARDUS,benda,6,karton,Kotak pembungkus barang
PALANG,benda,6,"batang kayu (bambu, besi, dan sebagainya) yang dipasang melintang pada jalan, pintu, dan s",Batang melintang penghalang
BUNGSU,benda,6,yang terakhir; yang termuda (tentang anak),Anak paling muda
HANTAR,aksi,6,menyalurkan,Meneruskan aliran listrik
DILEMA,benda,6,situasi sulit yang mengharuskan orang menentukan pilihan antara dua kemungkinan yang sama-,Pilihan sama-sama sulit
TUNGKU,benda,6,tuanku; tengku,Perapian untuk memasak
ANGKUT,aksi,6,angkat; bawa; muat,Membawa dan memindahkan barang
MILISI,benda,6,kewajiban masuk tentara untuk masa tertentu,Pasukan rakyat bersenjata
PUSAKA,benda,6,barang yang diturunkan dari nenek moyang,Warisan dari leluhur
GIGOLO,benda,6,laki-laki sewaan yang pekerjaannya menjadi pasangan berdansa,Lelaki bayaran penghibur wanita
KRITIK,benda,6,"kecaman atau tanggapan, atau kupasan kadang-kadang disertai uraian dan pertimbangan baik b",Tanggapan berisi kecaman
PROJEK,benda,6,"tugas-tugas belajar yang meliputi kegiatan perancangan, pelaksanaan, dan pelaporan, baik s",Rencana kerja bertahap
GAWANG,benda,6,dua tiang yang dihubungkan dengan kayu palang pada bagian ujung atas,Sasaran tendangan bola
RAMPOK,aksi,6,merampok,Merebut harta dengan paksa
DIESEL,benda,6,mesin motor yang memakai bahan bakar solar,Mesin berbahan bakar solar
